Country;Year;Countryyear;Consttort;Convtort;Politterr;Torture;Homicide;Riot;Constrel;Constfreemov;Freerelig;Freemove;Propright;Secprop;Constfair;Pubtrial;Judindepcor;Judindepinf;Impcourts;Intgrlegal;Profjudg;Proftenure;Confjust;Fairjust;Confpolice;Fairpolice;Constfras;Constass;Union;Memproorg;Memhuman;Memenviron;Constspeech;Constpress;Newsimp;Newspaper;Medinteg;Freeinternet;Meandistrict;Gerryman;Largpavo;Votediff;Herfindex;Seatdiff;Adminhurd;Leg_thresh;Smallpavo;Enep;Ceilings;Funding;Balexleg;Balpowexle;Seatsgov;Judrev;Federalism;Bicameralism;Subexp;Subrev;Leglen;Gov_term;Confgov;Devbehav;Govstab;Cabchange;Antigovact;Violantigov;Mip;Rip;Govdec;Bureau;Discinco;Discexp;Corrup;CPI;LegFOI;Transp;Suffrage;Regprovap;Repturnined;Repturngeag;Repaltined;Repaltgeag;Facilitat;Registr;Meanpart;Eff_DD;Petitions;Demons;Seatperin;No_districts;Dirdem;DD_Quora;Gallagindex;Issuecongr;Constraints;Womrep;Womgov;Minpower;Partreg;Minrep
Chile;2013;Chile2013;2;1;3;0;#NV;-2;1;1;2;2;90;7.195121951;2;0;2;5.3;4.55;4.5;#NV;#NV;28.25894512;5.87804878;65.20027597;6.2;1;1;14.03;6.707538498;19.60000031;7.698228039;1;1;0.001403367;3.79812931;0.774729989;4;2;3;77.45367167;94.98599462;-0.1775;86.02739726;#NV;75;-1.567944868;7.47170358;1;2;95.83333333;0.854125874;0.799736914;2;0;2;10.64256736;#NV;4;0;47.32108694;80.74429775;100;0;-4;0;4.5;6;6.512195122;3;1;1;4.5;7.1;2;6.948717949;10;100;-3.435076809;-8.068686557;-11.79000931;-15.29467569;0;1;45.665;0;17.19400751;20.35060463;0.699677449;1.77815125;1;1;-6.920653144;60.01364215;4;15.8;34.78;2;1;0.96
Chile;2014;Chile2014;2;1;3;0;-3.59;-10;1;1;2;2;90;6.1;2;0;2;5.2;4.25;4.5;#NV;#NV;27.84299102;6.28;65.42834496;6.3;1;1;14.424;6.415000191;19.10000038;8.299999237;1;1;0.001072481;3.79812931;0.807366658;4;2;3;81.04019439;96.58631155;-0.151805556;93.33333333;#NV;75;-0.267900406;8.693962866;1;2;95.83333333;0.943675595;0.248296064;2;0;2;12.95015654;7.599460196;4;0;45.32421884;83.00312826;99.8632946;-1;-5;0;4.5;6;3.72;3;1;1;4.5;7.3;2;4.61;10;100;-3.127183458;-8.004122098;-9.276046586;-14.85671628;0;1;45.665;0;17.46956051;22.51089194;0.699677449;1.77815125;1;1;-6.074292011;60.01364215;4;15.8;34.78;2;1;0.96
Chile;2015;Chile2015;2;1;3;0;#NV;-1;1;1;2;2;90;6.1;2;0;2;5;4;4.5;#NV;#NV;26.88337056;6.28;63.99042238;6.3;1;1;15.257;#NV;#NV;#NV;1;1;0.00098158;2.589699302;0.774089875;4;5.535714286;1;81.04019439;96.58631155;-0.151805556;93.33333333;#NV;88.52458954;-0.267900406;8.693962866;2;2;95.83333333;0.943675595;0.248296064;2;0;2;13.07316556;7.843254888;4;0;42.87784641;#NV;99.8632946;0;-5;0;4.5;6;3.72;3;1;1;4.5;7;2;4.61;11;100;#NV;#NV;#NV;#NV;0;1;45.665;0;#NV;#NV;0.675573731;1.447158031;1;1;-6.074292011;60.01364215;4;15.8;34.8;2;1;#NV
Chile;2016;Chile2016;2;1;3;2;-612;-5;1;1;2;2;85;5.873015873;2;0;2;4.8;3.85;4.5;#NV;#NV;25.9237501;5.873015873;62.5524998;5.9;1;1;16.798;#NV;#NV;#NV;1;1;0.000800548;2.568433395;0.773167699;4;5.535714286;1;81.04019439;96.58631155;-0.151805556;93.33333333;#NV;88.52458954;-0.267900406;8.693962866;2;2;95.83333333;0.943675595;0.248296064;2;0;2;13.52266286;8.212769444;4;0;40.43147398;#NV;99.8632946;0;-12;0;4.5;6;2.349206349;3;1;1;4.5;6.6;2;3.968253968;11;100;#NV;#NV;#NV;#NV;0;1;45.665;0;#NV;#NV;0.670026103;1.447158031;1;1;-6.074292011;64.66844415;4;15.8;34.8;2;1;#NV
Chile;2017;Chile2017;2;1;3;1;-779;-8;1;1;2;2;68.2;5.83;2;0;2;4.9;5.8;4.5;#NV;#NV;24.96412965;5.46;61.11457722;5.9;1;1;#NV;#NV;#NV;#NV;1;1;0.000552635;#NV;0.77551311;4;5.535714286;1;81.17711266;96.77232276;-0.151805556;93.66268965;#NV;88.52458954;-0.327897275;8.917042921;2;2;95.83333333;0.943675595;0.248296064;2;0;2;#NV;#NV;4;0;37.98510154;#NV;99.8632946;#NV;-7;-9;4.5;6;2.5;3;1;1;4.166666667;6.7;2;4.53;11;100;#NV;#NV;#NV;#NV;0;1;46.615;0;#NV;#NV;0.858500982;1.447158031;1;1;-6.053094424;69.10737236;4;22.6;#NV;2;1;#NV
Costa Rica;1990;Costa Rica1990;1;0;4;2;-4.515495459;0;1;1;1;2;#NV;#NV;4;0;2;4.290658;#NV;4;0;0;#NV;#NV;#NV;#NV;1;1;#NV;#NV;#NV;#NV;1;1;#NV;#NV;0.803952928;#NV;8.142857143;2;53.78753634;95.67076694;-0.45213912;92.98245614;-7.5;91.796875;-1.061989025;2.555601468;1;2;95.83333333;0.884711779;0.427635348;2;0;0;3.040834057;3.005464481;4;0;#NV;#NV;99.8632946;-1;-1;0;6;5;#NV;2;1;1;5;#NV;0;#NV;9;100;#NV;#NV;#NV;-20.161574;0;1;81.8;0;#NV;#NV;1.851677994;0.84509804;0;0;-4.062133137;53.50601153;3;12.3;#NV;1.5;1;0.9897028
Costa Rica;1991;Costa Rica1991;1;0;4;2;-4.182765296;-1;1;1;2;2;#NV;#NV;4;0;2;4.290658;#NV;4;0;0;#NV;#NV;#NV;#NV;1;1;#NV;#NV;#NV;#NV;1;1;#NV;#NV;0.806324273;#NV;8.142857143;2;53.78753634;95.67076694;-0.45213912;92.98245614;-7.5;91.796875;-1.061989025;2.555601468;1;2;95.83333333;0.884711779;0.427635348;2;0;0;2.773042452;2.600982607;4;0;#NV;#NV;99.8632946;0;-4;0;6;5;#NV;2;1;1;5;#NV;0;#NV;9;100;#NV;#NV;#NV;-20.161574;0;1;81.8;0;#NV;#NV;1.851677994;0.84509804;0;0;-4.062133137;53.50601153;3;12.3;#NV;1.5;1;0.9897028
Costa Rica;1992;Costa Rica1992;1;0;3;1;-4.948112852;0;1;1;1;2;#NV;#NV;4;0;2;4.290658;#NV;4;0;0;#NV;#NV;#NV;#NV;1;1;#NV;#NV;#NV;#NV;1;1;#NV;#NV;0.808741799;#NV;8.142857143;2;53.78753634;95.67076694;-0.45213912;92.98245614;-7.5;91.796875;-1.061989025;2.555601468;1;2;95.83333333;0.884711779;0.427635348;2;0;0;3.068446563;2.855171249;4;0;#NV;#NV;99.8632946;0;0;0;6;5;#NV;2.416666667;1;1;5;#NV;0;#NV;9;100;#NV;#NV;#NV;-20.161574;0;1;81.8;0;#NV;#NV;1.851677994;0.84509804;0;0;-4.062133137;53.50601153;3;12.3;#NV;2;1;0.9897028
Costa Rica;1993;Costa Rica1993;1;1;4;2;-4.830207636;0;1;1;1;2;#NV;#NV;4;0;2;4.290658;#NV;4;0;0;#NV;#NV;#NV;#NV;1;1;#NV;#NV;#NV;#NV;1;1;#NV;#NV;0.808445458;#NV;8.142857143;2;53.78753634;95.67076694;-0.45213912;92.98245614;-7.5;91.796875;-1.061989025;2.555601468;1;2;95.83333333;0.884711779;0.427635348;2;0;0;3.054228106;2.736849603;4;0;#NV;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;5;#NV;0;#NV;9;100;#NV;#NV;#NV;-20.161574;0;1;81.8;0;#NV;#NV;1.851677994;0.84509804;0;0;-4.062133137;53.50601153;3;12.3;#NV;2;1;0.9897028
Costa Rica;1994;Costa Rica1994;1;1;4;1;-5.362533803;-1;1;1;1;2;#NV;#NV;4;0;2;4.290658;#NV;4;0;0;#NV;#NV;#NV;#NV;1;1;#NV;#NV;#NV;#NV;1;1;0.025572475;1.477323964;0.809986914;#NV;8.142857143;2;55.23219541;95.75786597;-0.435518621;94.56380678;-7.5;91.796875;-0.93483176;2.7148015;1;2;95.83333333;0.890502117;0.572364652;2;0;0;2.510001035;2.670445953;4;0;#NV;#NV;100;-1;-2;0;6;5;#NV;2;1;1;5;#NV;0;#NV;9;100;#NV;#NV;#NV;-20.161574;0;1;81.1;0;#NV;#NV;1.851677994;0.84509804;0;0;-4.644873566;74.43221597;3;14;#NV;2;1;0.9897028
Costa Rica;1995;Costa Rica1995;1;1;3;1;-5.289418891;0;1;1;2;2;50;#NV;4;0;2;4.290658;#NV;4;0;0;48.66666667;#NV;34.585;#NV;1;1;#NV;24.4;#NV;5.958514368;1;1;0.033971201;1.441371632;0.8096232;#NV;8.142857143;2;55.39027361;95.76739657;-0.435518621;94.73684211;-7.5;91.796875;-0.920917895;2.732221564;1;2;83.33333333;0.890502117;0.572364652;2;0;0;2.443810908;2.624564294;4;0;36.95206113;#NV;100;0;-2;0;6;5;#NV;2;1;1;5;#NV;0;#NV;9;100;-2.27837768;-1.660728402;-7.969299938;-19.43446081;0;1;81.1;0;#NV;32.09224415;1.638569983;0.84509804;0;0;-4.708638476;74.43221597;3;14;#NV;2;1;0.9897028
Costa Rica;1996;Costa Rica1996;1;1;3;1;-5.298659355;-1;1;1;2;2;50;#NV;4;0;2;4.290658;#NV;4;0;0;48.66666667;#NV;34.585;#NV;1;1;#NV;24.4;#NV;5.958514368;1;1;0.030660459;1.686769681;0.80447342;#NV;8.142857143;2;55.39027361;95.76739657;-0.435518621;94.73684211;-7.5;91.796875;-0.920917895;2.732221564;1;2;83.33333333;0.890502117;0.572364652;2;0;0;2.772734286;3.574384597;4;0;36.95206113;#NV;100;-1;-1;0;6;5;#NV;2;1;1;5;#NV;0;#NV;9;100;-2.27837768;-1.660728402;-7.969299938;-18.70734762;0;1;81.1;0;#NV;32.09224415;1.638569983;0.84509804;0;0;-4.708638476;81.32561591;3;14;11.1;2;1;0.9897028
Costa Rica;1997;Costa Rica1997;1;1;4;1;-5.740774507;0;1;1;2;2;50;#NV;4;0;2;4.290658;#NV;4;0;0;48.66666667;#NV;34.585;#NV;1;1;#NV;24.4;#NV;5.958514368;1;1;0.031645;1.644618275;0.801649134;#NV;8.142857143;2;55.39027361;95.76739657;-0.435518621;94.73684211;-7.5;91.796875;-0.920917895;2.732221564;1;2;83.33333333;0.890502117;0.572364652;2;0;0;3.466354644;3.116304832;4;0;36.95206113;#NV;100;0;0;0;6;5;#NV;2;1;1;5;6.45;0;#NV;9;100;-2.27837768;-1.660728402;-7.969299938;-17.98023442;0;1;81.1;0;#NV;32.09224415;1.638569983;0.84509804;0;0;-4.708638476;81.32561591;3;14;#NV;2;1;0.9897028
Costa Rica;1998;Costa Rica1998;1;1;4;1;-5.972688283;0;1;1;2;2;50;#NV;4;0;2;4.290658;#NV;4;0;0;48.66666667;#NV;34.585;#NV;1;1;#NV;24.4;#NV;5.958514368;1;1;0.032927051;1.604030179;0.805290864;#NV;8.142857143;2;58.41575919;93.81265133;-0.391197291;93.13145878;-7.5;91.796875;-1.202874795;3.293119134;1;2;83.33333333;0.843274854;0.705684586;2;0;0;3.212493963;2.850125278;4;0;36.95206113;#NV;99.8632946;-1;0;0;6;5;#NV;2;1;1;5;5.6;0;#NV;9;100;-2.27837768;-1.660728402;-7.969299938;-17.25312123;0;1;69.99;0;#NV;32.09224415;1.638569983;0.84509804;0;0;-6.040023927;80.6651461;3;19.3;15;2;1;0.99
Costa Rica;1999;Costa Rica1999;1;1;4;1;-6.37706132;0;1;1;2;2;50;#NV;4;0;2;4.290658;4.29;4;0;0;48.66666667;#NV;34.585;2.690338;1;1;#NV;24.4;#NV;5.958514368;1;1;0.034508862;1.565964697;0.802987453;#NV;8.142857143;2;58.69656774;93.63122288;-0.391197291;92.98245614;-7.5;91.796875;-1.229044448;3.34517849;1;2;83.33333333;0.843274854;0.705684586;2;0;0;3.396976493;2.874264358;4;0;36.95206113;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;5;5.1;0;#NV;9;100;-2.27837768;-1.660728402;-7.969299938;-16.52600804;0;1;69.99;0;#NV;32.09224415;1.638569983;0.84509804;0;0;-6.16359563;80.6651461;3;19.3;28.6;2;1;0.99
Costa Rica;2000;Costa Rica2000;1;1;4;1;-6.15;0;1;1;2;2;50;#NV;4;0;2;4.80076;5.08;4;0;0;48.01353333;#NV;36.1484;3.40048;1;1;16.22915327;20.6729145;#NV;5.268110929;1;1;0.036447618;1.530932491;0.803631443;#NV;8.142857143;2;58.69656774;93.63122288;-0.391197291;92.98245614;-7.5;91.796875;-1.229044448;3.34517849;1;2;83.33333333;0.843274854;0.705684586;2;0;0;3.287306786;3.158724237;4;0;37.19503783;#NV;99.8632946;0;-1;0;6;5;#NV;2;1;1;5;5.4;0;#NV;9;100;-2.170122039;-2.034617086;-10.43326791;-16.16126555;0;1;69.99;0;21.13076923;29.16190006;1.450063256;0.84509804;0;0;-6.16359563;80.6651461;3;19.3;28.6;2;1;0.99
Costa Rica;2001;Costa Rica2001;1;1;3;1;-6.397882575;0;1;1;2;2;50;#NV;4;0;2;5.10082;4.3;4;0;0;47.3604;#NV;37.7118;#NV;1;1;13.6152479;16.945829;#NV;4.577707491;1;1;0.032961077;1.498896063;0.803352544;#NV;8.142857143;2;58.69656774;93.63122288;-0.391197291;92.98245614;-7.5;91.796875;-1.229044448;3.34517849;1;2;83.33333333;0.843274854;0.705684586;2;0;0;#NV;#NV;4;0;37.43801454;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;4.5;4.5;0;#NV;9;100;-2.061866398;-2.40850577;-12.89723588;-15.79652306;0;1;69.99;0;21.13076923;26.23155598;1.450063256;0.84509804;0;0;-6.16359563;82.6132021;3;19.3;28.6;2;1;0.99
Costa Rica;2002;Costa Rica2002;1;1;4;1;-6.194695877;0;1;1;2;2;50;#NV;4;0;2;4.5007;3.88;4;0;0;46.70726667;#NV;39.2752;4.0006;1;1;14.38247232;13.2187435;#NV;3.887304052;1;1;0.035553751;1.469436816;0.805260085;#NV;8.142857143;2;69.17858106;96.98456284;-0.271775931;96.17399664;-7.5;91.796875;-3.380395309;4.412419477;1;2;83.33333333;0.907663897;0.996083386;2;0;0;#NV;#NV;4;0;37.68099124;#NV;99.8632946;-1;0;0;6;5;#NV;2;1;1;2.958333333;4.5;0;#NV;9;97.3888;-1.953610758;-2.782394454;-15.36120385;-15.43178057;0;1;64.53;0;21.13076923;23.3012119;1.450063256;0.84509804;0;0;-4.658517087;77.74442273;3;31.6;#NV;2;1;0.99
Costa Rica;2003;Costa Rica2003;1;1;4;1;-6.985194736;0;1;1;2;2;50;#NV;4;0;2;3.80056;4.18;4;0;0;46.05413333;#NV;40.8386;3.70054;1;1;14.44815789;9.491658;#NV;3.196900614;1;1;0.031487943;1.682515158;0.803981412;#NV;8.142857143;2;70.22046793;97.31787675;-0.271775931;96.49122807;-7.5;91.796875;-3.594234401;4.51850066;1;2;83.33333333;0.907663897;0.996083386;2;0;0;3.155603917;3.289958262;4;0;37.92396795;#NV;99.8632946;0;0;-2;6;5;#NV;2;1;1;2.5;4.3;0;#NV;9;97.3888;-1.845355117;-3.156283138;-17.82517182;-15.06703808;0;1;64.53;0;21.13076923;20.37086781;1.450063256;0.84509804;0;0;-4.508915907;77.74442273;3;31.6;#NV;2;1;0.99
Costa Rica;2004;Costa Rica2004;1;1;3;1;-6.225944946;0;1;1;2;2;50;#NV;4;0;2;3.80056;4.3;4;0;0;45.401;#NV;42.402;3.70054;1;1;13.86684257;5.7645725;#NV;2.506497175;1;1;0.025020141;1.652656468;0.803853629;#NV;8.142857143;2;70.22046793;97.31787675;-0.271775931;96.49122807;-7.5;91.796875;-3.594234401;4.51850066;1;2;83.33333333;0.907663897;0.996083386;2;0;0;3.434233133;3.401411145;4;0;38.16694465;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;2.5;4.9;0;#NV;9;97.3888;-1.737099476;-3.530171822;-20.2891398;-14.7022956;0;1;64.53;0;21.13076923;17.44052373;1.450063256;0.84509804;0;0;-4.508915907;77.74442273;3;31.6;#NV;2;1;0.99
Costa Rica;2005;Costa Rica2005;1;1;4;1;-7.808958678;0;1;1;2;2;50;#NV;4;0;2;5.0008;4.9;4;0;0;45.303;#NV;41.1534;3.90058;1;1;13.15634358;5.748407;#NV;2.601576634;1;1;0.02402847;1.160250828;0.806034613;#NV;8.142857143;2;70.22046793;97.31787675;-0.271775931;96.49122807;-7.5;91.796875;-3.594234401;4.51850066;1;2;83.33333333;0.907663897;0.996083386;2;0;0;6.133858268;3.305953733;4;0;38.44968872;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;2.166666667;4.2;0;#NV;10;97.3888;-2.203821212;-3.635538326;-19.59924017;-14.72005256;0;1;64.53;0;20.48962665;16.61673244;1.316895398;0.84509804;0;0;-4.508915907;77.74442273;3;31.6;25;2;1;0.99
Costa Rica;2006;Costa Rica2006;1;1;4;1;-7.916789987;0;1;1;2;2;50;#NV;4;0;2;5.0008;4.9;4;0;0;45.205;#NV;39.9048;3.90058;1;1;12.738949;5.7322415;#NV;2.696656094;1;1;0.026699446;1.369294038;0.805210334;#NV;8.142857143;2;64.1088438;89.62029122;-0.301323484;86.97428503;-7.5;91.796875;-1.339029139;4.614906425;1;2;83.33333333;0.755482456;0.884988054;2;0;0;3.747514216;3.552387228;4;0;38.73243278;#NV;99.8632946;-1;0;0;6;5;#NV;2;1;1;1.5;4.1;0;#NV;10;82.93;-2.670542948;-3.74090483;-18.90934054;-14.73780953;0;1;65.17;0;19.84848407;15.79294115;1.316895398;0.84509804;2;1;-6.861385283;74.13144802;3;38.6;25;2;1;0.9840264
Costa Rica;2007;Costa Rica2007;1;1;4;1;-7.55;0;1;1;1;1.5;50;#NV;4;0;2;5.10082;4.60337469;4;0;0;45.107;#NV;38.6562;4.0006;1;1;11.36190476;5.716076;#NV;2.791735553;1;1;0.023237867;1.347524866;0.827445619;#NV;8.142857143;2;63.46064124;88.80388064;-0.301323484;85.96491228;-7.5;91.796875;-1.099840702;4.625131279;1;2;83.33333333;0.755482456;0.884988054;2;0;0;3.830225191;3.384070347;4;0;39.01517685;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;2;5;0;#NV;10;82.93;-3.137264684;-3.846271333;-18.21944092;-14.7555665;0;1;65.17;0;19.20734148;14.96914986;1.316895398;0.84509804;2;1;-7.110889611;74.13144802;3;38.6;#NV;2;1;0.9840264
Costa Rica;2008;Costa Rica2008;1;1;3;1;#NV;0;1;1;2;1.5;50;#NV;4;0;2;5.2;4.2;3.5;0;0;45.009;#NV;37.4076;3.9;1;1;11.81352488;5.6999105;#NV;2.886815012;1;1;0.029545673;1.326810145;0.829022979;#NV;8.142857143;2;63.46064124;88.80388064;-0.301323484;85.96491228;#NV;91.796875;-1.099840702;4.625131279;1;2;83.33333333;0.755482456;0.884988054;2;0;0;#NV;#NV;4;0;39.29792091;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;2;5.1;0;#NV;10;82.93;-3.60398642;-3.951637837;-17.52954129;-14.77332347;0;1;65.17;0;18.5661989;14.14535856;1.257525574;0.84509804;2;1;-7.110889611;#NV;3;38.6;#NV;2;1;0.9840264
Costa Rica;2009;Costa Rica2009;1;1;3;1;#NV;0;1;1;2;1.5;50;#NV;4;0;2;5.3;4.05;3.5;0;0;44.911;#NV;36.159;4.3;1;1;12.5653765;5.683745;#NV;2.981894472;1;1;0.019258764;1.306964597;0.829339518;#NV;8.142857143;2;63.46064124;88.80388064;-0.301323484;85.96491228;#NV;91.796875;-1.099840702;4.625131279;0;2;83.33333333;0.755482456;0.884988054;2;0;0;#NV;#NV;4;0;39.58066497;#NV;99.8632946;0;0;0;6;5;#NV;2;1;1;2;5.3;0;#NV;10;82.93;-4.070708157;-4.057004341;-16.83964167;-14.79108044;0;1;65.17;0;17.92505632;13.32156727;1.238746962;0.84509804;2;0.7;-7.110889611;#NV;3;36.8;29;2;1;0.9840264
Costa Rica;2010;Costa Rica2010;1;1;4;1;-11.3;0;1;1;2;1.5;50;#NV;4;0;2;5.3;4.05;3.5;0;0;45.17597085;#NV;36.40883855;4.3;1;1;13.5359116;5.46648;#NV;#NV;1;1;0.017358664;#NV;0.818389388;#NV;8.142857143;3;62.80509509;81.20264603;-0.25638658;78.08219178;#NV;91.796875;-1.508279771;4.762158717;0;2;83.33333333;0.715576821;0.932361864;2;0;0;#NV;#NV;4;0;38.05094875;#NV;100;-1;0;0;6;5;#NV;2;1;1;2;5.3;0;#NV;10;90.0895;-3.801839536;-3.528962807;-18.27000714;-14.85462328;0;1;69.115;0;21.3480449;14.66261963;1.22063908;0.84509804;2;0.7;-5.157878277;#NV;3;38.6;#NV;2;1;0.9840264
Costa Rica;2011;Costa Rica2011;1;1;3;1;-10;0;1;1;1;1.5;55;#NV;2;0;1;4.9;3.85;3.166666667;1;0;45.4409417;#NV;36.6586771;4.7;1;1;12.63227513;5.249215;#NV;#NV;1;1;0.017710344;1.287861242;0.80515612;#NV;8.142857143;3;62.73114629;80.34518969;-0.25638658;77.19298246;#NV;91.796875;-1.55435369;4.77761608;0;2;83.33333333;0.715576821;0.932361864;2;0;0;#NV;#NV;4;0;36.52123252;#NV;100;0;0;-1;6;5;#NV;2;1;1;2;4.798095;0;#NV;10;90.0895;-3.532970916;-3.000921273;-19.70037261;-14.91816612;0;1;69.115;0;24.77103349;16.00367198;1.22063908;0.84509804;2;0.7;-4.937569072;#NV;3;38.6;#NV;2;1;0.9840264
Costa Rica;2012;Costa Rica2012;1;1;3;1;-8.4;0;1;1;2;2;55;#NV;2;0;2;4.7;3.8;3;1;0;45.70591255;#NV;36.90851566;4.8;1;1;13.12867407;5.03195;#NV;#NV;1;1;0.017316175;1.287861242;0.805086809;4;8.142857143;3;62.73114629;80.34518969;-0.25638658;77.19298246;#NV;91.796875;-1.55435369;4.77761608;0;2;83.33333333;0.715576821;0.932361864;2;0;0;#NV;#NV;4;0;34.99151629;#NV;100;0;0;0;6;5;#NV;2;1;1;2.333333333;5.4;0;#NV;10;90.0895;-3.264102295;-2.47287974;-21.13073808;-14.98170895;0;1;69.115;0;28.19402207;17.34472433;1.22063908;0.84509804;2;0.7;-4.937569072;#NV;3;38.6;#NV;2;1;0.9840264
Costa Rica;2013;Costa Rica2013;1;1;3;1;-8.4;0;1;1;1;2;50;#NV;2;0;2;4.8;3.85;3;1;0;45.9708834;#NV;37.15835421;4.9;1;1;13.5821873;4.814685;#NV;#NV;1;1;0.014194738;1.287861242;0.810554785;4;8.142857143;3;62.73114629;80.34518969;-0.25638658;77.19298246;#NV;91.796875;-1.55435369;4.77761608;0;2;83.33333333;0.715576821;0.932361864;2;0;0;#NV;#NV;4;0;33.46180006;#NV;100;0;-1;0;6;5;#NV;2;1;1;2.5;5.3;0;#NV;9;90.0895;-2.995233675;-1.944838206;-22.56110355;-15.04525179;0;1;69.115;0;31.61701065;18.68577668;1.22063908;0.84509804;2;0.7;-4.937569072;#NV;3;38.6;40.91;2;1;0.9840264
Costa Rica;2014;Costa Rica2014;1;1;3;1;-10.03;-1;1;1;2;2;50;#NV;2;0;2;5;3.95;3;1;0;46.23585425;#NV;37.40819276;5;1;1;14.18485237;4.59742;#NV;#NV;1;1;#NV;1.287861242;0.810832052;4;8.142857143;3;73.28050442;96.24747259;-0.203447215;89.99759673;#NV;91.796875;-1.200172622;6.096346189;0;2;83.33333333;0.968102073;0.999881048;2;0;0;4.092631459;4.404196795;4;0;31.93208384;#NV;100;-1;0;0;6;5;#NV;2;1;1;2.541666667;5.4;0;#NV;9;94.1064;-2.726365055;-1.416796672;-23.99146902;-15.10879463;0;1;62.01;0;35.03999924;20.02682903;1.22063908;0.84509804;2;0.7;-6.111882486;#NV;3;33.3;40.91;2;1;0.99
Costa Rica;2015;Costa Rica2015;1;1;4;1;-11.77;0;1;1;1;2;50;#NV;2;0;2;5.1;3.9;3;1;0;46.25612037;#NV;38.88494795;5;1;1;15.48843188;#NV;#NV;#NV;1;1;0.00855794;#NV;0.807308874;4;8.142857143;3;74.29425656;97.77561989;-0.203447215;91.22807018;#NV;91.796875;-1.166137203;6.223071004;1;1;83.33333333;0.968102073;0.999881048;2;0;0;#NV;4.48440065;4;0;30.71508432;99.29002548;100;0;-1;0;6;5;#NV;2;1;1;3;5.5;0;#NV;9;94.1064;#NV;#NV;#NV;#NV;0;1;62.01;0;#NV;#NV;1.185561114;0.84509804;2;0.7;-6.224729421;#NV;3;33.3;40.9;2;1;#NV
Costa Rica;2016;Costa Rica2016;1;1;3;0;-578;-1;1;1;1;2;50;#NV;2;0;1;5.2;3.6;3;1;0;46.27638648;#NV;40.36170315;4.5;1;1;19.4;#NV;#NV;#NV;1;1;0.005744567;#NV;0.814663532;4;8.142857143;3;74.29425656;97.77561989;-0.203447215;91.22807018;#NV;91.796875;-1.166137203;6.223071004;1;1;83.33333333;0.968102073;0.999881048;2;0;0;#NV;5.043510181;4;0;29.4980848;99.29002548;100;0;-1;0;6;5;#NV;2;1;1;3;5.8;0;#NV;9;94.1064;#NV;#NV;#NV;#NV;0;1;62.01;0;#NV;#NV;1.173498694;0.84509804;2;0.7;-6.224729421;#NV;3;33.3;30.4;2;1;#NV
Costa Rica;2017;Costa Rica2017;1;1;4;1;-603;0;1;1;2;2;51.6;#NV;2;0;2;5.4;5.35;2.5;1;0;46.2966526;#NV;41.83845834;4.7;1;1;#NV;#NV;#NV;#NV;1;1;0.004479715;#NV;0.81652076;4;8.142857143;3;74.29425656;97.77561989;-0.203447215;91.22807018;#NV;91.796875;-1.166137203;6.223071004;0;1;83.33333333;0.968102073;0.999881048;2;0;0;#NV;#NV;4;0;28.28108529;99.29002548;100;#NV;-1;0;6;5;#NV;2;1;1;3.166666667;5.9;0;#NV;8;94.1064;#NV;#NV;#NV;#NV;0;1;62.01;0;#NV;#NV;1.16189735;0.84509804;2;0.7;-6.224729421;#NV;3;35.1;#NV;2;1;#NV
Croatia;1990;Croatia1990;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;84.54;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV
Croatia;1991;Croatia1991;0;#NV;#NV;#NV;-9.689578714;#NV;1;1;#NV;#NV;#NV;#NV;2;1;#NV;2.90038;#NV;#NV;1;0.5;#NV;#NV;#NV;#NV;1;1;#NV;#NV;#NV;#NV;1;1;#NV;#NV;0.470608222;#NV;1;1;58.07325509;93.0482325;-0.536875;56.25;-3;62.5;-15.33685817;3.089313074;#NV;#NV;#NV;0.462179487;1.39525E-07;2;0;1;9.282332793;8.905723266;4;3;#NV;#NV;46.57863145;-1;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;0;#NV;13;#NV;#NV;#NV;#NV;-20.161574;0;1;84.54;0.301029996;#NV;#NV;#NV;#NV;1;0.5;-21.83165672;85.54241553;6;#NV;#NV;#NV;1;#NV
